regional_id,name
169,GEBANG
169,LOANO
169,BENER
170,WADASLINTANG
170,KEPIL
170,SAPURAN
170,KALIBAWANG
170,KALIWIRO
170,LEKSONO
170,SUKOHARJO
170,SELOMERTO
170,KALIKAJAR
170,KERTEK
170,WONOSOBO
170,WATUMALANG
170,MOJOTENGAH
170,GARUNG
170,KEJAJAR
171,SALAMAN
171,BOROBUDUR
171,NGLUWAR
171,SALAM
171,SRUMBUNG
171,DUKUN
171,MUNTILAN
171,MUNGKID
171,SAWANGAN
171,CANDIMULYO
171,MERTOYUDAN
171,TEMPURAN
171,KAJORAN
171,KALIANGKRIK
171,BANDONGAN
171,WINDUSARI
171,SECANG
171,TEGALREJO
171,PAKIS
171,GRABAG
171,NGABLAK
172,SELO
172,AMPEL
172,CEPOGO
172,MUSUK
172,BOYOLALI
172,MOJOSONGO
172,TERAS
172,SAWIT
172,BANYUDONO
172,SAMBI
172,NGEMPLAK
172,NOGOSARI
172,SIMO
172,KARANGGEDE
172,KLEGO
172,ANDONG
172,KEMUSU
172,WONOSEGORO
172,JUWANGI
173,PRAMBANAN
173,GANTIWARNO
173,WEDI
173,BAYAT
173,CAWAS
173,TRUCUK
173,KALIKOTES
173,KEBONARUM
173,JOGONALAN
173,MANISRENGGO
173,KARANGNONGKO
173,NGAWEN
173,CEPER
173,PEDAN
173,KARANGDOWO
173,JUWIRING
173,WONOSARI
173,DELANGGU
173,POLANHARJO
173,KARANGANOM
173,TULUNG
173,JATINOM
173,KEMALANG
173,KLATEN SELATAN
173,KLATEN TENGAH
173,KLATEN UTARA
174,WERU
174,BULU
174,TAWANGSARI
174,SUKOHARJO
174,NGUTER
174,BENDOSARI
174,POLOKARTO
174,MOJOLABAN
174,GROGOL
174,BAKI
174,GATAK
174,KARTASURA
175,PRACIMANTORO
175,PARANGGUPITO
175,GIRITONTRO
175,GIRIWOYO
175,BATUWARNO
175,KARANGTENGAH
175,TIRTOMOYO
175,NGUNTORONADI
175,BATURETNO
175,EROMOKO
175,WURYANTORO
175,MANYARAN
175,SELOGIRI
175,WONOGIRI
175,NGADIROJO
175,SIDOHARJO
175,JATIROTO
175,KISMANTORO
175,PURWANTORO
175,BULUKERTO
175,PUHPELEM
175,SLOGOHIMO
175,JATISRONO
175,JATIPURNO
175,GIRIMARTO
176,JATIPURO
176,JATIYOSO
176,JUMAPOLO
176,JUMANTONO
176,MATESIH
176,TAWANGMANGU
176,NGARGOYOSO
176,KARANGPANDAN
176,KARANGANYAR
176,TASIKMADU
176,JATEN
176,COLOMADU
176,GONDANGREJO
176,KEBAKKRAMAT
176,MOJOGEDANG
176,KERJO
176,JENAWI
177,KALIJAMBE
177,PLUPUH
177,MASARAN
177,KEDAWUNG
177,SAMBIREJO
177,GONDANG
177,SAMBUNG MACAN
177,NGRAMPAL
177,KARANGMALANG
177,SRAGEN
177,SIDOHARJO
177,TANON
177,GEMOLONG
177,MIRI
177,SUMBERLAWANG
177,MONDOKAN
177,SUKODONO
177,GESI
177,TANGEN
177,JENAR
178,KEDUNGJATI
178,KARANGRAYUNG
178,PENAWANGAN
178,TOROH
178,GEYER
178,PULOKULON
178,KRADENAN
178,GABUS
178,NGARINGAN
178,WIROSARI
178,TAWANGHARJO
178,GROBOGAN
178,PURWODADI
178,BRATI
178,KLAMBU
178,GODONG
178,GUBUG
178,TEGOWANU
178,TANGGUNGHARJO
179,JATI
179,RANDUBLATUNG
179,KRADENAN
179,KEDUNGTUBAN
179,CEPU
179,SAMBONG
179,JIKEN
179,BOGOREJO
179,JEPON
179,KOTA BLORA
179,BANJAREJO
179,TUNJUNGAN
179,JAPAH
179,NGAWEN
179,KUNDURAN
179,TODANAN
180,SUMBER
180,BULU
180,GUNEM
180,SALE
180,SARANG
180,SEDAN
180,PAMOTAN
180,SULANG
180,KALIORI
180,REMBANG
180,PANCUR
180,KRAGAN
180,SLUKE
180,LASEM
181,SUKOLILO
181,KAYEN
181,TAMBAKROMO
181,WINONG
181,PUCAKWANGI
181,JAKEN
181,BATANGAN
181,JUWANA
181,JAKENAN
181,PATI
181,GABUS
181,MARGOREJO
181,GEMBONG
181,TLOGOWUNGU
181,WEDARIJAKSA
181,TRANGKIL
181,MARGOYOSO
181,GUNUNG WUNGKAL
181,CLUWAK
181,TAYU
181,DUKUHSETI
182,KALIWUNGU
182,KOTA KUDUS
182,JATI
182,UNDAAN
182,MEJOBO
182,JEKULO
182,BAE
182,GEBOG
182,DAWE
183,MRANGGEN
183,KARANGAWEN
183,GUNTUR
183,SAYUNG
183,KARANG TENGAH
183,BONANG
183,DEMAK
183,WONOSALAM
183,DEMPET
183,KEBONAGUNG
183,GAJAH
183,KARANGANYAR
183,MIJEN
183,WEDUNG
184,GETASAN
184,TENGARAN
184,SUSUKAN
184,KALIWUNGU
184,SURUH
184,PABELAN
184,TUNTANG
184,BANYUBIRU
184,JAMBU
184,SUMOWONO
184,AMBARAWA
184,BANDUNGAN
184,BAWEN
184,BRINGIN
184,BANCAK
184,PRINGAPUS
184,BERGAS
184,UNGARAN BARAT
184,UNGARAN TIMUR
185,PARAKAN
185,KLEDUNG
185,BANSARI
185,BULU
185,TEMANGGUNG
185,TLOGOMULYO
185,TEMBARAK
185,SELOPAMPANG
185,KRANGGAN
185,PRINGSURAT
185,KALORAN
185,KANDANGAN
185,KEDU
185,NGADIREJO
185,JUMO
185,GEMAWANG
185,CANDIROTO
185,BEJEN
185,TRETEP
185,WONOBOYO
186,PLANTUNGAN
186,SUKOREJO
186,PAGERRUYUNG
186,PATEAN
186,SINGOROJO
186,LIMBANGAN
186,BOJA
186,KALIWUNGU
186,KALIWUNGU SELATAN
186,BRANGSONG
186,PEGANDON
186,NGAMPEL
186,GEMUH
186,RINGINARUM
186,WELERI
186,ROWOSARI
186,KANGKUNG
186,CEPIRING
186,PATEBON
186,KOTA KENDAL
187,WONOTUNGGAL
187,BANDAR
187,BLADO
187,REBAN
187,BAWANG
187,TERSONO
187,GRINGSING
187,LIMPUNG
187,BANYUPUTIH
187,SUBAH
187,PECALUNGAN
187,TULIS
187,KANDEMAN
187,BATANG
187,WARUNG ASEM
188,KANDANGSERANG
188,PANINGGARAN
188,LEBAKBARANG
188,PETUNGKRIONO
188,TALUN
188,DORO
188,KARANGANYAR
188,KAJEN
188,KESESI
188,SRAGI
188,SIWALAN
188,BOJONG
188,WONOPRINGGO
188,KEDUNGWUNI
188,KARANGDADAP
188,BUARAN
188,TIRTO
188,WIRADESA
188,WONOKERTO
189,MOGA
189,WARUNGPRING
189,PULOSARI
189,BELIK
189,WATUKUMPUL
189,BODEH
189,BANTARBOLANG
189,RANDUDONGKAL
189,PEMALANG
189,TAMAN
189,PETARUKAN
189,AMPELGADING
189,COMAL
189,ULUJAMI
190,MARGASARI
190,BUMIJAWA
190,BOJONG
190,BALAPULANG
190,PAGERBARANG
190,LEBAKSIU
190,JATINEGARA
190,KEDUNG BANTENG
190,PANGKAH
190,SLAWI
190,DUKUHWARU
190,ADIWERNA
190,DUKUHTURI
190,TALANG
190,TARUB
190,KRAMAT
190,SURADADI
190,WARUREJA
191,SALEM
191,BANTARKAWUNG
191,BUMIAYU
191,PAGUYANGAN
191,SIRAMPOG
191,TONJONG
191,LARANGAN
191,KETANGGUNGAN
191,BANJARHARJO
191,LOSARI
191,TANJUNG
191,KERSANA
191,BULAKAMBA
191,WANASARI
191,SONGGOM
191,JATIBARANG
191,BREBES
192,MAGELANG SELATAN
192,MAGELANG TENGAH
192,MAGELANG UTARA
193,LAWEYAN
193,SERENGAN
193,PASAR KLIWON
193,JEBRES
193,BANJARSARI
194,ARGOMULYO
194,TINGKIR
194,SIDOMUKTI
194,SIDOREJO
195,MIJEN
195,GUNUNG PATI
195,BANYUMANIK
195,GAJAH MUNGKUR
195,SEMARANG SELATAN
195,CANDISARI
195,TEMBALANG
195,PEDURUNGAN
195,GENUK
195,GAYAMSARI
195,SEMARANG TIMUR
195,SEMARANG UTARA
195,SEMARANG TENGAH
195,SEMARANG BARAT
195,TUGU
195,NGALIYAN
196,PEKALONGAN BARAT
196,PEKALONGAN TIMUR
196,PEKALONGAN SELATAN
196,PEKALONGAN UTARA
197,TEGAL SELATAN
197,TEGAL TIMUR
197,TEGAL BARAT
197,MARGADANA
198,KEDUNG
198,PECANGAAN
198,KALINYAMATAN
198,WELAHAN
198,MAYONG
198,NALUMSARI
198,BATEALIT
198,TAHUNAN
198,JEPARA
198,MLONGGO
198,PAKIS AJI
198,BANGSRI
198,KEMBANG
198,KELING
198,DONOROJO
198,KARIMUNJAWA
199,TEMON
199,WATES
199,PANJATAN
199,GALUR
199,LENDAH
199,SENTOLO
199,PENGASIH
199,KOKAP
199,GIRIMULYO
199,NANGGULAN
199,KALIBAWANG
199,SAMIGALUH
200,SRANDAKAN
200,SANDEN
200,KRETEK
200,PUNDONG
200,BAMBANG LIPURO
200,PANDAK
200,BANTUL
200,JETIS
200,IMOGIRI
200,DLINGO
200,PLERET
200,PIYUNGAN
200,BANGUNTAPAN
200,SEWON
200,KASIHAN
200,PAJANGAN
200,SEDAYU
201,PANGGANG
201,PURWOSARI
201,PALIYAN
201,SAPTO SARI
201,TEPUS
201,TANJUNGSARI
201,RONGKOP
201,GIRISUBO
201,SEMANU
201,PONJONG
201,KARANGMOJO
201,WONOSARI
201,PLAYEN
201,PATUK
201,GEDANG SARI
201,NGLIPAR
201,NGAWEN
201,SEMIN
202,MOYUDAN
202,MINGGIR
202,SEYEGAN
202,GODEAN
202,GAMPING
202,MLATI
202,DEPOK
202,BERBAH
202,PRAMBANAN
202,KALASAN
202,NGEMPLAK
202,NGAGLIK
202,SLEMAN
202,TEMPEL
202,TURI
202,PAKEM
202,CANGKRINGAN
203,MANTRIJERON
203,KRATON
203,MERGANGSAN
203,UMBULHARJO
203,KOTAGEDE
203,GONDOKUSUMAN
203,DANUREJAN
203,PAKUALAMAN
203,GONDOMANAN
203,NGAMPILAN
203,WIROBRAJAN
203,GEDONG TENGEN
203,JETIS
203,TEGALREJO
204,DONOROJO
204,PUNUNG
204,PRINGKUKU
204,PACITAN
204,KEBONAGUNG
204,ARJOSARI
204,NAWANGAN
204,BANDAR
204,TEGALOMBO
204,TULAKAN
204,NGADIROJO
204,SUDIMORO
205,NGRAYUN
205,SLAHUNG
205,BUNGKAL
205,SAMBIT
205,SAWOO
205,SOOKO
205,PUDAK
205,PULUNG
205,MLARAK
205,SIMAN
205,JETIS
205,BALONG
205,KAUMAN
205,JAMBON
205,BADEGAN
205,SAMPUNG
205,SUKOREJO
205,PONOROGO
205,BABADAN
205,JENANGAN
205,NGEBEL
206,PANGGUL
206,MUNJUNGAN
206,WATULIMO
206,KAMPAK
206,DONGKO
206,PULE
206,KARANGAN
206,SURUH
206,GANDUSARI
206,DURENAN
206,POGALAN
206,TRENGGALEK
206,TUGU
206,BENDUNGAN
207,BESUKI
207,BANDUNG
207,PAKEL
207,CAMPUR DARAT
207,TANGGUNG GUNUNG
207,KALIDAWIR
207,PUCANG LABAN
207,REJOTANGAN
207,NGUNUT
207,SUMBERGEMPOL
207,BOYOLANGU
207,TULUNGAGUNG
207,KEDUNGWARU
207,NGANTRU
207,KARANGREJO
207,KAUMAN
207,GONDANG
207,PAGER WOJO
207,SENDANG
208,BAKUNG
208,WONOTIRTO
208,PANGGUNGREJO
208,WATES
208,BINANGUN
208,SUTOJAYAN
208,KADEMANGAN
208,KANIGORO
208,TALUN
208,SELOPURO
208,KESAMBEN
208,SELOREJO
208,DOKO
208,WLINGI
208,GANDUSARI
208,GARUM
208,NGLEGOK
208,SANANKULON
208,PONGGOK
208,SRENGAT
208,WONODADI
208,UDANAWU
209,MOJO
209,SEMEN
209,NGADILUWIH
209,KRAS
209,RINGINREJO
209,KANDAT
209,WATES
209,NGANCAR
209,PLOSOKLATEN
209,GURAH
209,PUNCU
209,KEPUNG
209,KANDANGAN
209,PARE
209,BADAS
209,KUNJANG
209,PLEMAHAN
209,PURWOASRI
209,PAPAR
209,PAGU
209,KAYEN KIDUL
209,GAMPENGREJO
209,NGASEM
209,BANYAKAN
209,GROGOL
209,TAROKAN
210,DONOMULYO
210,KALIPARE
210,PAGAK
210,BANTUR
210,GEDANGAN
210,SUMBERMANJING
210,DAMPIT
210,TIRTO YUDO
210,AMPELGADING
210,PONCOKUSUMO
210,WAJAK
210,TUREN
210,BULULAWANG
210,GONDANGLEGI
210,PAGELARAN
210,KEPANJEN
210,SUMBER PUCUNG
210,KROMENGAN
210,NGAJUM
210,WONOSARI
210,WAGIR
210,PAKISAJI
210,TAJINAN
210,TUMPANG
210,PAKIS
210,JABUNG
210,LAWANG
210,SINGOSARI
210,KARANGPLOSO
210,DAU
210,PUJON
210,NGANTANG
210,KASEMBON
211,TEMPURSARI
211,PRONOJIWO
211,CANDIPURO
211,PASIRIAN
211,TEMPEH
211,LUMAJANG
211,SUMBERSUKO
211,TEKUNG
211,KUNIR
211,YOSOWILANGUN
211,ROWOKANGKUNG
211,JATIROTO
211,RANDUAGUNG
211,SUKODONO
211,PADANG
211,PASRUJAMBE
211,SENDURO
211,GUCIALIT
211,KEDUNGJAJANG
211,KLAKAH
211,RANUYOSO
212,KENCONG
212,GUMUK MAS
212,PUGER
212,WULUHAN
212,AMBULU
212,TEMPUREJO
212,SILO
212,MAYANG
212,MUMBULSARI
212,JENGGAWAH
212,AJUNG
212,RAMBIPUJI
212,BALUNG
212,UMBULSARI
212,SEMBORO
212,JOMBANG
212,SUMBER BARU
212,TANGGUL
212,BANGSALSARI
212,PANTI
212,SUKORAMBI
212,ARJASA
212,PAKUSARI
212,KALISAT
212,LEDOKOMBO
212,SUMBERJAMBE
212,SUKOWONO
212,JELBUK
212,KALIWATES
212,SUMBERSARI
212,PATRANG
213,PESANGGARAN
213,SILIRAGUNG
213,BANGOREJO
213,PURWOHARJO
213,TEGALDLIMO
213,MUNCAR
213,CLURING
213,GAMBIRAN
213,TEGALSARI
213,GLENMORE
213,KALIBARU
213,GENTENG
213,SRONO
213,ROGOJAMPI
213,KABAT
213,SINGOJURUH
213,SEMPU
213,SONGGON
213,GLAGAH
213,LICIN
213,BANYUWANGI
213,GIRI
213,KALIPURO
213,WONGSOREJO
214,MAESAN
214,GRUJUGAN
214,TAMANAN
214,JAMBESARI DARUS SHOLAH
214,PUJER
214,TLOGOSARI
214,SUKOSARI
214,SUMBER WRINGIN
214,TAPEN
214,WONOSARI
214,TENGGARANG
214,BONDOWOSO
214,CURAH DAMI
214,BINAKAL
214,PAKEM
214,WRINGIN
214,TEGALAMPEL
214,TAMAN KROCOK
214,KLABANG
214,SEMPOL
214,BOTOLINGGO
214,PRAJEKAN
214,CERMEE
215,SUMBERMALANG
215,JATIBANTENG
215,BANYUGLUGUR
215,BESUKI
215,SUBOH
215,MLANDINGAN
215,BUNGATAN
215,KENDIT
215,PANARUKAN
215,SITUBONDO
215,MANGARAN
215,PANJI
215,KAPONGAN
215,ARJASA
215,JANGKAR
215,ASEMBAGUS
215,BANYUPUTIH
216,SUKAPURA
216,SUMBER
216,KURIPAN
216,BANTARAN
216,LECES
216,TEGALSIWALAN
216,BANYUANYAR
216,TIRIS
216,KRUCIL
216,GADING
216,PAKUNIRAN
216,KOTAANYAR
216,PAITON
216,BESUK
216,KRAKSAAN
216,KREJENGAN
216,PAJARAKAN
216,MARON
216,GENDING
216,DRINGU
216,WONOMERTO
216,LUMBANG
216,TONGAS
216,SUMBERASIH
217,PURWODADI
217,TUTUR
217,PUSPO
217,TOSARI
217,LUMBANG
217,PASREPAN
217,KEJAYAN
217,WONOREJO
217,PURWOSARI
217,PRIGEN
217,SUKOREJO
217,PANDAAN
217,GEMPOL
217,BEJI
217,BANGIL
217,REMBANG
217,KRATON
217,POHJENTREK
217,GONDANG WETAN
217,REJOSO
217,WINONGAN
217,GRATI
217,LEKOK
217,NGULING
218,TARIK
218,PRAMBON
218,KREMBUNG
218,PORONG
218,JABON
218,TANGGULANGIN
218,CANDI
218,TULANGAN
218,WONOAYU
218,SUKODONO
218,SIDOARJO
218,BUDURAN
218,SEDATI
218,WARU
218,GEDANGAN
218,TAMAN
218,KRIAN
218,BALONG BENDO
219,JATIREJO
219,GONDANG
219,PACET
219,TRAWAS
219,NGORO
219,PUNGGING
219,KUTOREJO
219,MOJOSARI
219,BANGSAL
219,MOJOANYAR
219,DLANGGU
219,PURI
219,TROWULAN
219,SOOKO
219,GEDEK
219,KEMLAGI
219,JETIS
219,DAWAR BLANDONG
220,BANDAR KEDUNG MULYO
220,PERAK
220,GUDO
220,DIWEK
220,NGORO
220,MOJOWARNO
220,BARENG
220,WONOSALAM
220,MOJOAGUNG
220,SUMOBITO
220,JOGO ROTO
220,PETERONGAN
220,JOMBANG
220,MEGALUH
220,TEMBELANG
220,KESAMBEN
220,KUDU
220,NGUSIKAN
220,PLOSO
220,KABUH
220,PLANDAAN
221,SAWAHAN
221,NGETOS
221,BERBEK
221,LOCERET
221,PACE
221,TANJUNGANOM
221,PRAMBON
221,NGRONGGOT
221,KERTOSONO
221,PATIANROWO
221,BARON
221,GONDANG
221,SUKOMORO
221,NGANJUK
221,BAGOR
221,WILANGAN
221,REJOSO
221,NGLUYU
221,LENGKONG
221,JATIKALEN
222,KEBONSARI
222,GEGER
222,DOLOPO
222,DAGANGAN
222,WUNGU
222,KARE
222,GEMARANG
222,SARADAN
222,PILANGKENCENG
222,MEJAYAN
222,WONOASRI
222,BALEREJO
222,MADIUN
222,SAWAHAN
222,JIWAN
223,PONCOL
223,PARANG
223,LEMBEYAN
223,TAKERAN
223,NGUNTORONADI
223,KAWEDANAN
223,MAGETAN
223,NGARIBOYO
223,PLAOSAN
223,SIDOREJO
223,PANEKAN
223,SUKOMORO
223,BENDO
223,MAOSPATI
223,KARANGREJO
223,KARAS
223,BARAT
223,KARTOHARJO
224,SINE
224,NGRAMBE
224,JOGOROGO
224,KENDAL
224,GENENG
224,GERIH
224,KWADUNGAN
224,PANGKUR
224,KARANGJATI
224,BRINGIN
224,PADAS
224,KASREMAN
224,NGAWI
224,PARON
224,KEDUNGGALAR
224,PITU
224,WIDODAREN
224,MANTINGAN
224,KARANGANYAR
225,MARGOMULYO
225,NGRAHO
225,TAMBAKREJO
225,NGAMBON
225,SEKAR
225,BUBULAN
225,GONDANG
225,TEMAYANG
225,SUGIHWARAS
225,KEDUNGADEM
225,KEPOH BARU
225,BAURENO
225,KANOR
225,SUMBEREJO
225,BALEN
225,SUKOSEWU
225,KAPAS
225,BOJONEGORO
225,TRUCUK
225,DANDER
225,NGASEM
225,KALITIDU
225,MALO
225,PURWOSARI
225,PADANGAN
225,KASIMAN
225,KEDEWAN
226,KENDURUAN
226,BANGILAN
226,SENORI
226,SINGGAHAN
226,MONTONG
226,PARENGAN
226,SOKO
226,RENGEL
226,GRABAGAN
226,PLUMPANG
226,WIDANG
226,PALANG
226,SEMANDING
226,TUBAN
226,JENU
226,MERAKURAK
226,KEREK
226,TAMBAKBOYO
226,JATIROGO
226,BANCAR
227,SUKORAME
227,BLULUK
227,NGIMBANG
227,SAMBENG
227,MANTUP
227,KEMBANGBAHU
227,SUGIO
227,KEDUNGPRING
227,MODO
227,BABAT
227,PUCUK
227,SUKODADI
227,LAMONGAN
227,TIKUNG
227,SARIREJO
227,DEKET
227,GLAGAH
227,KARANGBINANGUN
227,TURI
227,KALITENGAH
227,KARANG GENENG
227,SEKARAN
227,MADURAN
227,LAREN
227,SOLOKURO
227,PACIRAN
227,BRONDONG
228,WRINGINANOM
228,DRIYOREJO
228,KEDAMEAN
228,MENGANTI
228,CERME
228,BENJENG
228,BALONGPANGGANG
228,DUDUKSAMPEYAN
228,KEBOMAS
228,GRESIK
228,MANYAR
228,BUNGAH
228,SIDAYU
228,DUKUN
228,PANCENG
228,UJUNGPANGKAH
228,SANGKAPURA
228,TAMBAK
229,KAMAL
229,LABANG
229,KWANYAR
229,MODUNG
229,BLEGA
229,KONANG
229,GALIS
229,TANAH MERAH
229,TRAGAH
229,SOCAH
229,BANGKALAN
229,BURNEH
229,AROSBAYA
229,GEGER
229,KOKOP
229,TANJUNGBUMI
229,SEPULU
229,KLAMPIS
230,SRESEH
230,TORJUN
230,PANGARENGAN
230,SAMPANG
230,CAMPLONG
230,OMBEN
230,KEDUNGDUNG
230,JRENGIK
230,TAMBELANGAN
230,BANYUATES
230,ROBATAL
230,KARANG PENANG
230,KETAPANG
230,SOKOBANAH
231,TLANAKAN
231,PADEMAWU
231,GALIS
231,LARANGAN
231,PAMEKASAN
231,PROPPO
231,PALENGAAN
231,PEGANTENAN
231,KADUR
231,PAKONG
231,WARU
231,BATU MARMAR
231,PASEAN
232,PRAGAAN
232,BLUTO
232,SARONGGI
232,GILIGENTENG
232,TALANGO
232,KALIANGET
232,KOTA SUMENEP
232,BATUAN
232,LENTENG
232,GANDING
232,GULUK GULUK
232,PASONGSONGAN
232,AMBUNTEN
232,RUBARU
232,DASUK
232,MANDING
232,BATUPUTIH
232,GAPURA
232,BATANG BATANG
232,DUNGKEK
232,NONGGUNONG
232,GAYAM
232,RAAS
232,SAPEKEN
232,ARJASA
232,KANGAYAN
232,MASALEMBU
233,MOJOROTO
233,KOTA KEDIRI
233,PESANTREN
234,SUKOREJO
234,KEPANJENKIDUL
234,SANANWETAN
235,KEDUNGKANDANG
235,SUKUN
235,KLOJEN
235,BLIMBING
235,LOWOKWARU
236,KADEMANGAN
236,KEDOPOK
236,WONOASIH
236,MAYANGAN
236,KANIGARAN
237,GADINGREJO
237,PURWOREJO
237,BUGULKIDUL
238,PRAJURIT KULON
238,MAGERSARI
239,MANGU HARJO
239,TAMAN
239,KARTOHARJO
240,KARANG PILANG
240,JAMBANGAN
240,GAYUNGAN
240,WONOCOLO
240,TENGGILIS MEJOYO
240,GUNUNG ANYAR
240,RUNGKUT
240,SUKOLILO
240,MULYOREJO
240,GUBENG
240,WONOKROMO
240,DUKUH PAKIS
240,WIYUNG
240,LAKARSANTRI
240,SAMBIKEREP
240,TANDES
240,SUKO MANUNGGAL
240,SAWAHAN
240,TEGALSARI
240,GENTENG
240,TAMBAKSARI
240,KENJERAN
240,BULAK
240,SIMOKERTO
240,SEMAMPIR
240,PABEAN CANTIAN
240,BUBUTAN
240,KREMBANGAN
240,ASEMROWO
240,BENOWO
240,PAKAL
241,BATU
241,JUNREJO
241,BUMIAJI
244,MALINGPING
244,WANASALAM
244,PANGGARANGAN
244,CIHARA
244,BAYAH
244,CILOGRANG
244,CIBEBER
244,CIJAKU
244,CIGEMBLONG
244,BANJARSARI
244,CILELES
244,GUNUNG KENCANA
244,BOJONGMANIK
244,CIRINTEN
244,LEUWIDAMAR
244,MUNCANG
244,SOBANG
244,CIPANAS
244,LEBAKGEDONG
244,SAJIRA
244,CIMARGA
244,CIKULUR
244,WARUNGGUNUNG
244,CIBADAK
244,RANGKASBITUNG
244,KALANGANYAR
244,MAJA
244,CURUGBITUNG
245,CISOKA
245,SOLEAR
245,TIGARAKSA
245,JAMBE
245,CIKUPA
245,PANONGAN
245,CURUG
245,KELAPA DUA
245,LEGOK
245,PAGEDANGAN
245,CISAUK
245,PASARKEMIS
245,SINDANG JAYA
245,BALARAJA
245,JAYANTI
245,SUKAMULYA
245,KRESEK
245,GUNUNG KALER
245,KRONJO
245,MEKAR BARU
245,MAUK
245,KEMIRI
245,SUKADIRI
245,RAJEG
245,SEPATAN
245,SEPATAN TIMUR
245,PAKUHAJI
245,TELUKNAGA
245,KOSAMBI
246,CINANGKA
246,PADARINCANG
246,CIOMAS
246,PABUARAN
246,GUNUNG SARI
246,BAROS
246,PETIR
246,TUNJUNG TEJA
246,CIKEUSAL
246,PAMARAYAN
246,BANDUNG
246,JAWILAN
246,KOPO
246,CIKANDE
246,KIBIN
246,KRAGILAN
246,WARINGINKURUNG
246,MANCAK
246,ANYAR
246,BOJONEGARA
246,PULO AMPEL
246,KRAMATWATU
246,CIRUAS
246,PONTANG
246,CARENANG
246,BINUANG
246,TIRTAYASA
246,TANARA
247,CILEDUG
247,LARANGAN
247,KARANG TENGAH
247,CIPONDOH
247,PINANG
247,TANGERANG
247,KARAWACI
247,JATI UWUNG
247,CIBODAS
247,PERIUK
247,BATUCEPER
247,NEGLASARI
247,BENDA
248,CIWANDAN
248,CITANGKIL
248,PULOMERAK
248,PURWAKARTA
248,GROGOL
248,CILEGON
248,JOMBANG
248,CIBEBER
249,SUMUR
249,CIMANGGU
249,CIBALIUNG
249,CIBITUNG
249,CIKEUSIK
249,CIGEULIS
249,PANIMBANG
249,SOBANG
249,MUNJUL
249,ANGSANA
249,SINDANGRESMI
249,PICUNG
249,BOJONG
249,SAKETI
249,CISATA
249,PAGELARAN
249,PATIA
249,SUKARESMI
249,LABUAN
249,CARITA
249,JIPUT
249,CIKEDAL
249,MENES
249,PULOSARI
249,MANDALAWANGI
249,CIMANUK
249,CIPEUCANG
249,BANJAR
249,KADUHEJO
249,MEKARJAYA
249,PANDEGLANG
249,MAJASARI
249,CADASARI
249,KARANGTANJUNG
249,KORONCONG
250,MELAYA
250,NEGARA
250,JEMBRANA
250,MENDOYO
250,PEKUTATAN
251,SELEMADEG
251,SELEMADEG TIMUR
251,SELEMADEG BARAT
251,KERAMBITAN
251,TABANAN
251,KEDIRI
251,MARGA
251,BATURITI
251,PENEBEL
251,PUPUAN
252,KUTA SELATAN
252,KUTA
252,KUTA UTARA
252,MENGWI
252,ABIANSEMAL
252,PETANG
253,SUKAWATI
253,BLAHBATUH
253,GIANYAR
253,TAMPAKSIRING
253,UBUD
253,TEGALLALANG
253,PAYANGAN
254,NUSAPENIDA
254,BANJARANGKAN
254,KLUNGKUNG
254,DAWAN
255,SUSUT
255,BANGLI
255,TEMBUKU
255,KINTAMANI
256,RENDANG
256,SIDEMEN
256,MANGGIS
256,KARANGASEM
256,ABANG
256,BEBANDEM
256,SELAT
256,KUBU
257,GEROKGAK
257,SERIRIT
257,BUSUNGBIU
257,BANJAR
257,SUKASADA
257,BULELENG
257,SAWAN
257,KUBUTAMBAHAN
257,TEJAKULA
258,DENPASAR SELATAN
258,DENPASAR TIMUR
258,DENPASAR BARAT
258,DENPASAR UTARA
259,SEKOTONG TENGAH
259,LEMBAR
259,GERUNG
259,LABU API
259,KEDIRI
259,KURIPAN
259,NARMADA
259,LINGSAR
259,GUNUNG SARI
259,BATU LAYAR
260,PRAYA BARAT
260,PRAYA BARAT DAYA
260,PUJUT
260,PRAYA TIMUR
260,JANAPRIA
260,KOPANG
260,PRAYA
260,PRAYA TENGAH
260,JONGGAT
260,PRINGGARATA
260,BATUKLIANG
260,BATUKLIANG UTARA
261,KERUAK
261,JEROWARU
261,SAKRA
261,SAKRA BARAT
261,SAKRA TIMUR
261,TERARA
261,MONTONG GADING
261,SIKUR
261,MASBAGIK
261,PRINGGASELA
261,SUKAMULIA
261,SURALAGA
261,SELONG
261,LABUHAN HAJI
261,PRINGGABAYA
261,SUELA
261,AIKMEL
261,WANASABA
261,SEMBALUN
261,SAMBELIA
262,LUNYUK
262,ORONG TELU
262,ALAS
262,ALAS BARAT
262,BUER
262,UTAN
262,RHEE
262,BATULANTEH
262,SUMBAWA
262,LABUHAN BADAS
262,UNTER IWES
262,MOYOHILIR
262,MOYO UTARA
262,MOYOHULU
262,ROPANG
262,LENANGGUAR
262,LANTUNG
262,LAPE
262,LOPOK
262,PLAMPANG
262,LABANGKA
262,MARONGE
262,EMPANG
262,TARANO
263,HU'U
263,PAJO
263,DOMPU
263,WOJA
263,KILO
263,KEMPO
263,MANGGALEWA
263,PEKAT
264,MONTA
264,PARADO
264,BOLO
264,MADA PANGGA
264,WOHA
264,BELO
264,PALIBELO
264,WAWO
264,LANGGUDU
264,LAMBITU
264,SAPE
264,LAMBU
264,WERA
264,AMBALAWI
264,DONGGO
264,SOROMANDI
